"anho","mes","idprovincia","nombre","numero_de_incendios","superficie_total_quemada","sup_total_arbolada","sup_total_desarbolada","naturales_casos","naturales_total_arbolada","naturales_total_noarboalda","antropicos_casos","sup_antropicos_total_arbolada","sup_antropicos_total_noarbolada","e","evap","glo","hr","inso","n_cub","n_des","n_fog","n_gra","n_llu","n_nie","n_nub","np_001","np_010","np_100","np_300","nt_00","nt_30","n_tor","nv_0050","nv_0100","nv_1000","nw_55","nw_91","p_max","p_mes","p_sol","q_mar","q_max","q_med","q_min","ta_max","ta_min","ti_max","tm_max","tm_mes","tm_min","ts_10","ts_20","ts_50","ts_min","w_med","w_rec","tasa_de_paro"
2014,8,46,"VALENCIA",20,16.96,3.48,13.48,1,0,0.01,19,3.48,13.47,218.33,1305,69264,60.5,9.98,3,4,0,0,1,0,24,1.43,0.43,0,0,0,21.57,0,0,0,0,0.33,0,0.97,1.63,73,1013.33,987,979.93,972.07,40.3,19.16,27.09,31.74,26.81,21.83,-9999,-9999,-9999,24.4,10,189.33,25.8763388510224
2014,8,47,"VALLADOLID",15,19.45,2.16,17.29,0,0,0,15,2.16,17.29,131.67,2344.5,78262,50.33,11.15,1,9.5,0.5,0,2,0,20.5,1.33,0,0,0,0,12.33,0,0,0,0,0,0,0.17,0.23,80.5,1010.97,932.7,925.77,919.2,33.1,7.47,23.63,29.1,21.13,13.07,28,27.8,26.05,17.47,9.33,154.5,15.8082408874802
2014,8,48,"VIZCAYA",4,0.71,0.41,0.3,1,0.3,0,3,0.11,0.3,183.25,-9999,52905,77.25,4.8,14,2,0,0,13,0,15,13.6,6.4,0.4,0,0,1,1,0,0,0,1.6,0.4,8.94,28.98,35,1015.68,1014.58,1005.53,996.08,29,10.48,18.78,23.93,19.88,15.8,-9999,-9999,-9999,19.35,8.4,181.4,15.981308411215
2014,8,49,"ZAMORA",42,161.64,7.75,153.89,0,0,0,42,7.75,153.89,116.67,-9999,-9999,46.67,10.93,-9999,-9999,0,0,1,0,-9999,2,0,0,0,0,11.67,0,-9999,-9999,-9999,0.33,0,0.3,0.5,79.67,1014.97,939.13,931.93,925.3,32.67,7.2,23.9,29.07,20.67,12.27,-9999,-9999,-9999,17.37,8.33,182.67,26.7605633802817
2014,8,50,"ZARAGOZA",15,58.86,0.03,58.83,4,0.03,1,11,0,57.83,153.6,2528,-9999,51.6,10.63,1.5,8.5,0,0,4,0,21,4,2.67,0.5,0,0,17.5,3.5,0,0,0,2.8,0,8.5,17.57,77,1013.3,971.12,963.54,954.64,36.47,10.67,23.55,30.53,23.55,16.52,32.1,31.9,28.9,21.15,10.67,227.4,19.1289852052511
2014,9,1,"ALAVA",6,2.1,0.77,1.33,1,0,0.15,5,0.77,1.18,154,1411,47648,70,7.1,5.5,0,7,0,14.5,0,24.5,12,8,2,0,0,7.5,7,0,0,5,2,0,18.4,55.3,56.5,1015.2,967.7,957.1,944.75,32.85,6.25,17.85,26.65,19.05,11.35,22.2,21.6,20.5,15.7,9,169,16.3187855787476
2014,9,2,"ALBACETE",17,271.28,270.72,0.56,16,1.21,0.56,1,269.51,0,152,2289,56090,58,9,6,6,2,0,11,0,18,10,4.5,0,0,0,12.5,6,0,0,1,0,0,4.55,13.4,72,1014.2,945.85,937.45,929.9,37.95,10.8,21.95,28.95,22.35,15.75,-9999,-9999,-9999,19.75,7,177,29.0080428954424
2014,9,3,"ALICANTE",16,455.2,98.78,356.42,9,1.58,1.5,7,97.2,354.92,192.67,1052,53262,61.33,8.2,4,6,0,0,6,0,20,6.33,3,1.67,0,0,18,4,0,0,0,0.33,0,15.23,30.4,65.5,1014.25,1017.65,1007.75,1000.3,35.83,14.83,23.37,29.7,24.3,18.87,-9999,-9999,-9999,22.43,8,171.67,24.3438098456686
2014,9,4,"ALMERIA",7,2.56,0,2.56,1,0,0.01,6,0,2.55,194,1309,57567,64,8.5,4,10,0,0,6,0,16,4.8,3.6,1.2,0,0,8.6,1,0,0,0,1.8,0,12.64,25.76,68,1012.28,995.48,985.54,978.44,33,15.76,22.4,28.34,23.92,19.44,-9999,-9999,-9999,23.26,10,211.4,37.5107789594711
2014,9,5,"AVILA",27,134.93,0,134.93,16,0,125.88,11,0,9.05,110.5,1135,-9999,61,7.6,-9999,-9999,0,0,16,0,-9999,11,9,0,0,0,1,1,0,0,0,0,0,8.6,41.4,61,1013.8,897.9,889.8,880.6,31.55,3.05,14.65,21.8,15.7,9.65,20.5,20.3,-9999,14.05,7,151.5,23.5609103078983
2014,9,6,"BADAJOZ",27,115.05,5.38,109.67,1,4.3,0,26,1.08,109.67,169.75,1249,-9999,63.75,7.87,5,4,2,0,13,0,21,11,8.25,1.75,0,0,11.25,5,0,0,2,1.25,0,16.35,53.48,63,1014.17,980.17,972.07,962.37,38.45,13.88,21.7,28.63,22.68,16.68,25,24.7,24.9,21.08,8.5,200,28.5396825396825
2014,9,7,"ILLES BALEARS",4,0.63,0.08,0.55,1,0.05,0.5,3,0.03,0.05,231.63,1226.75,54447.5,72.38,7.98,4,2.67,0,0,8,0,23.33,7.13,5.75,2.25,0.38,0,10.75,4.25,0,0,0,1.33,0,19.1,59.63,63.67,1014.65,1020.55,1011.32,1003.97,32.83,15.23,23.08,28.91,24.61,20.21,-9999,-9999,-9999,22.98,11,241.78,15.938141076219
2014,9,8,"BARCELONA",7,0.5,0.05,0.45,4,0.05,0.27,3,0,0.18,209.4,558,46433,76.2,5.93,7,1.5,3.5,0,12.5,0,21.5,9.67,6,2.67,0.67,0,1.4,3,0.5,0,1.5,0,0,59.58,102.77,47.33,1014.87,997.8,987.97,979.93,29.54,14.16,21.42,26.44,22.62,18.74,22.4,22.4,-9999,21.52,8.83,159,19.1095890410959
2014,9,9,"BURGOS",25,642.98,495.64,147.34,5,0.18,0.39,20,495.46,146.95,124,1380,-9999,60,6.65,3,5,3,0,11,0,22,10,6,1.67,0,0,4,2,0,0,2,1,0,14.8,42.47,53.5,1013.8,929.8,920.25,910.2,32.7,4.87,18.57,25.33,18.17,11.03,22.7,23,22.2,15.57,7.67,169.67,18.0868609125893
2014,9,10,"CACERES",36,95.74,3.11,92.63,5,0,26.1,31,3.11,66.53,158,1681,50419,63.67,7.6,8,5,1,0,15,0,17,14.33,11.67,4,0.33,0,7.33,8,0,0,1,2,0,26.9,105.77,60.5,1014,985.3,976.93,966.5,38.1,11.1,19.1,27,21.5,15.93,24.7,24.4,24.7,21.53,7.25,194.67,26.1546445251686
2014,9,11,"CADIZ",7,3.67,0.66,3.01,1,0.01,0,6,0.65,3.01,204.14,1182.5,55360,75.57,8.5,2.5,5,3,0,7.33,0,22.5,7.17,5,2.5,0.5,0,3,2,0,0,1,0.57,0,32.5,59.27,68.5,1015.3,999.38,992.94,985.8,32.76,15.53,23.2,26.23,22.23,18.17,-9999,-9999,-9999,21.79,11.29,238.86,41.2577980104536
2014,9,12,"CASTELLON",20,3.73,3.06,0.67,20,3.06,0.67,0,0,0,178.67,-9999,-9999,67.67,8.1,-9999,-9999,0,0,9,0,-9999,14,10,3.33,0,0,9.33,6,-9999,-9999,-9999,0,0,22.2,82.27,65,1014.4,1020.2,1009.3,1001.2,30.83,11.6,18.87,26.13,21.87,17.57,-9999,-9999,-9999,22.17,7.5,161,27.8423090461105
2014,9,13,"CIUDAD REAL",2,0.61,0.5,0.11,1,0,0.11,1,0.5,0,120.75,1066,52812,46.75,7.8,-9999,-9999,0,0,11,0,-9999,8.33,6.33,0.33,0,0,10.5,5,0,0,0,1.33,0,8.33,23.53,62.33,1013.6,947.73,939.8,932.17,37.98,11.1,20.9,28.35,22.2,16.03,-9999,-9999,-9999,21.18,8,163,32.6472962066182
2014,9,14,"CORDOBA",13,35.29,0,35.29,0,0,0,13,0,35.29,153.25,2098,53232,58.75,7.4,6,6,0,0,11,0,18,8.33,5.67,2.33,0.67,0,10.25,2,0,0,0,1.25,0,43.07,76.7,60,1013.83,969.83,962.33,954.87,37.38,13.53,21.55,28.18,22.25,16.28,-9999,-9999,-9999,20.6,8,191.25,35.7277882797732
2014,9,15,"A CORU<U+00C3>",40,12.35,8.19,4.16,1,0,0.01,39,8.19,4.15,171.67,650,43016.33,76.44,6.52,7,4,7.33,0,13.33,0,19,13.63,9.63,3.13,1,0,1.11,1,0,0,2.67,4.88,0.5,38.66,134.58,52.6,1014.18,996.3,984.57,967.72,30.89,11.23,19.04,23.43,19.61,15.72,21.6,21.2,21.3,19.24,13,282.63,18.7315634218289
2014,9,16,"CUENCA",20,9.89,7.6,2.29,6,2.46,0,14,5.14,2.29,140.5,1634,-9999,62.5,7.3,9,7,1,0,10,0,13,8,6.67,2,0,0,8.67,1,0,0,0,3,0,20.67,46.23,59,1013.75,925.9,917.15,909.45,36.1,7.67,19.67,27.3,20.47,13.53,24.7,24.3,23.5,17.83,10,239,28.2795698924731
2014,9,17,"GIRONA",0,0,0,0,0,0,0,0,0,0,164.5,-9999,44424,76,6.4,10,2,5,1,14,0,18,12.33,9.33,4,1,0,4,8,0,0,2,0.25,0,87.8,165,51,1014.65,924.7,916.05,909,28.57,6.57,17.87,24.3,18.6,12.87,-9999,-9999,-9999,15.53,5.5,109.5,20.3180212014134
2014,9,18,"GRANADA",10,105.67,0.23,105.44,1,0,8.74,9,0.23,96.7,118.5,2095,54443,48,8.1,5,9.5,1.5,0,4.5,0,15.5,4.33,3.67,0.33,0,0,15.25,0.5,0,0,1,0,0,7.8,16.83,64.5,1013.53,934.03,926.83,920.78,39.05,9.5,20.55,30.03,21.8,13.53,-9999,-9999,-9999,18.5,7,156,36.3024455912049
2014,9,19,"GUADALAJARA",17,17.36,0.31,17.05,7,0.31,11.58,10,0,5.47,118.33,-9999,-9999,58,8.1,-9999,-9999,1,0,7.5,0,-9999,5.5,4.5,1,0,0,5,1.5,0,0,0,1,0,13.8,30.3,64.5,1013.77,919.9,911.1,903,34.37,5.37,18.07,26.17,18.87,11.47,-9999,-9999,-9999,15.07,7.5,109,21.8562874251497
2014,9,20,"GUIPUZCOA",0,0,0,0,0,0,0,0,0,0,177.67,820.67,46704.5,75.5,6.97,5,3,2.5,0.5,9,0,22,9.83,6.67,2.17,0.17,0,1.83,5.5,0,0,0.33,1.5,0,18.97,58.47,55.33,1015.4,1008.54,996.7,984.04,30.1,11,19.15,24.5,20,15.4,20.7,20.3,20.2,18.72,6.5,158.83,13.4232301562979
2014,9,21,"HUELVA",14,13.07,5.75,7.32,1,0,0.02,13,5.75,7.3,202.75,1299,57489.5,75.5,9.2,-9999,-9999,4,0,9,0,-9999,8,6.25,1.5,0,0,3.75,0,-9999,-9999,-9999,1,0,14.95,46.2,74,1014.43,999.1,992.13,983.8,33.18,14.88,23.2,27.13,22.38,17.55,-9999,-9999,-9999,21.15,10.33,233.5,35.959595959596
2014,9,22,"HUESCA",1,0.28,0,0.28,0,0,0,1,0,0.28,144,-9999,-9999,65.5,7.5,-9999,-9999,0,0,10,0,-9999,11.5,8.5,3.5,1,0,6,2,0,0,0,0,0,35.5,101.45,60,1014,961.1,951.9,944.3,32.6,6.85,15.8,25.45,19.45,13.45,-9999,-9999,-9999,16.75,5.67,57,14.0740740740741
2014,9,23,"JAEN",18,15.96,3.5,12.46,4,3,3.09,14,0.5,9.37,146.17,1087,-9999,53.4,8.45,-9999,-9999,0,0,4.5,0,-9999,5.57,2.29,0.71,0,0,11,1,0,0,0,0.25,0,9.63,18.4,67.5,1013.57,950.5,943.2,935.9,37.38,12.87,21.08,28.52,22.52,16.42,-9999,-9999,-9999,21.28,6.4,160,35.8066712049013
2014,9,24,"LEON",51,160.1,14.37,145.73,4,0.74,0.7,47,13.63,145.03,122.5,1262.5,48095,65.75,7.8,7,4,1.33,0,14.33,0,19,14,9.75,1.5,0,0.2,2,5.33,0,0,1,2,0,10.8,55.43,62,1014.38,914.05,904.15,892.18,31.78,3.28,16.92,22.72,16.58,10.4,-9999,22.7,-9999,14.78,8,170.25,22.4755700325733
2014,9,25,"LLEIDA",2,0.31,0,0.31,0,0,0,2,0,0.31,143.5,1229,50707,65,8.15,2,6,1,0,10,0,22,10.5,7.5,3,0.5,0,5.25,5,0,0,1,3,0,29.35,88.4,65,1014.2,967.75,957.9,950.2,30.98,5.63,16.78,25.7,19.18,12.6,-9999,23.6,-9999,16.28,2.25,158,13.5223048327138
2014,9,26,"LA RIOJA",5,2.31,0,2.31,1,0,0.13,4,0,2.18,151,1658,49627,60,8.3,4,5,0,0,13,0,21,11,6,1,0,0,14,4,0,0,0,0,0,18.2,30,66,1014.5,984.3,973.1,961.6,35.3,7.8,21,28.4,21.4,14.4,-9999,-9999,-9999,19,8,165,18.2330827067669
2014,9,27,"LUGO",55,15.01,3.34,11.67,7,0.71,0.62,48,2.63,11.05,159,583,-9999,78,5.8,-9999,-9999,11,0,15,0,-9999,15,12,1,0,0,1,5,-9999,-9999,-9999,0,0,10.6,51.1,46,1014.9,974.9,963.8,948.7,35,4.3,19.1,24.7,18.4,12,-9999,-9999,-9999,16.7,5,99,17.0572916666667
2014,9,28,"MADRID",31,10.86,0.35,10.51,4,0,0.53,27,0.35,9.98,126.2,1981,51469,55.11,7.92,3.14,3.86,1.57,0.14,10,0,23,9.8,6.1,0.5,0,0,7.2,2,0,0,1.14,2.4,0,11.26,30.41,63.33,1014.22,921.93,913.39,904.48,35.56,8.47,18.43,25.74,19.96,14.15,-9999,14.3,-9999,19.39,8.44,186.13,17.5265781728632
2014,9,29,"MALAGA",9,14.66,1.31,13.35,0,0,0,9,1.31,13.35,202.5,1889,-9999,70.4,7.6,2,9,0,0,4,0,19,3.67,2.5,1.67,0.5,0,12,0,0,0,0,0.67,0,23.43,42.83,61,1014.3,1013.23,1005.08,999.13,36.23,16.12,22.95,29.1,24.35,19.52,-9999,-9999,-9999,24.28,8.83,191.17,30.4347826086957
2014,9,30,"MURCIA",16,6.2,2.16,4.04,3,0.01,0.11,13,2.15,3.93,185.11,1730.5,55170.5,58.67,8.13,5.67,8,0,0.5,6.5,0,16.33,7.4,5.4,1.5,0.3,0,16,5.5,0,0,0,0.67,0,25.61,45.57,64.86,1013.9,996.47,986.98,979.15,36.73,15.51,22.23,30.51,24.87,19.2,30.7,29.5,29.4,22.86,8.5,178.38,26.2434009447069
2014,9,31,"NAVARRA",5,4.75,0.2,4.55,0,0,0,5,0.2,4.55,159.25,-9999,47920,67.25,8.1,3,7,0,0,9,0,20,7.2,4.6,1.2,0.2,0,5.6,6.5,0,0,0,2,0,20.84,40.56,64,1014.15,982.3,971.6,960.5,32.84,7.8,18.8,26.58,20.4,14.18,-9999,-9999,-9999,18.84,7,155,14.9273021001615
2014,9,32,"OURENSE",59,76.25,3.73,72.52,0,0,0,59,3.73,72.52,150,893,-9999,70.33,5.7,-9999,-9999,0,1,14,0,-9999,13,9.67,2.67,0.33,0,3.25,3,0,0,0,0.75,0,23.87,79.07,45.5,1013.8,969.05,958.25,944.3,36.95,6.05,16.83,25.05,18.75,12.38,-9999,-9999,-9999,16.15,5.5,115.75,20.120572720422
2014,9,33,"ASTURIAS",119,412.2,57.01,355.19,9,0.89,13.93,110,56.12,341.26,180,792.5,43839,77.86,6.57,6.25,1.75,5.75,0.25,12,0,22,10.43,7.86,1.86,0.71,0,0.29,4.75,0,0,1.75,1.67,0,44.2,87.11,52.33,1014.9,1011.33,999.74,983.79,29.03,10.73,19.17,23.89,19.8,15.69,-9999,20.7,-9999,18.81,8.86,200,19.9583333333333
2014,9,34,"PALENCIA",3,0.49,0,0.49,2,0,0.02,1,0,0.47,129,-9999,-9999,64,7.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,5.5,1,0,0,3,-9999,-9999,-9999,-9999,1,0,18.95,39.7,61,1015,932.2,922.3,911.9,33.4,5.4,18.6,25.6,18.2,10.7,-9999,-9999,-9999,14.1,5,127,21.7105263157895
2014,9,35,"LAS PALMAS",1,0.01,0,0.01,0,0,0,1,0,0.01,245.25,2024,62513,83,6.25,1,4.5,0,0,2.5,0,24.5,0.75,0.25,0,0,0,3.33,0,0,0,0,1.2,0,0.28,0.3,50.5,1015.5,1018,1011.73,1006.83,30.47,19.43,26.77,28,24.9,21.8,-9999,-9999,-9999,23.57,13.43,300,35.2152434721242
2014,9,36,"PONTEVEDRA",24,3.07,0.71,2.36,0,0,0,24,0.71,2.36,182.5,460,42932,78,5.75,10,6,4.5,0,15,0,14,12.5,7.5,4,2.5,0,1.5,1.5,0,0,1.5,1.5,0,43.85,152.45,46.5,1014.05,1004,992.9,977.25,31.3,11.2,18.45,24.8,20.3,15.85,20.4,21,20.7,18.85,8,174.5,23.2266726336988
2014,9,37,"SALAMANCA",24,37.31,0.08,37.23,3,0,0.24,21,0.08,36.99,129.5,1714,54164,61.25,7.53,5,6,5,0,14,0,19,12.33,9,1.33,0,0,5.75,6,0,0,2,3.5,0,13.53,62.97,60,1013.68,938.55,929.38,918.8,36.45,5.85,20,26.13,19.1,12.05,24.7,24.3,24.4,16.6,10.4,191.75,18.7064045656309
2014,9,38,"S.C. TENERIFE",3,2.09,0,2.09,0,0,0,3,0,2.09,200.9,1174,65499,67.89,8.28,1.75,6.25,1.6,0,2.8,0,22,1.89,0.33,0,0,0,0.9,0,0,0,0,2.7,0.3,0.93,1.38,66.83,1016.61,987.09,980.89,975.76,28.8,18.13,24.42,26.52,23.35,20.13,-9999,-9999,-9999,22.22,13.5,302.3,31.3113807047949
2014,9,39,"CANTABRIA",57,279.71,78.77,200.94,0,0,0,57,78.77,200.94,172.29,1127.33,50135,74.86,7.4,5.67,4.67,1,0,7.67,0,19.67,7,4.14,0.71,0,0,2.29,2,0,0,1,2,0,13,25.37,58.67,1013.93,998.08,986.45,972.55,31.69,10.44,19.01,24.26,19.64,14.97,-9999,21.6,-9999,19.1,9.4,202.8,19.0425906370996
2014,9,40,"SEGOVIA",8,1.26,0.44,0.82,1,0.02,0,7,0.42,0.82,106.5,-9999,-9999,58.5,6.6,-9999,-9999,1,0,14,0,-9999,12.5,9.5,0.5,0,0,2,5,0,0,0,8,0.5,14.3,44.8,52.5,1017.25,870.65,862.8,853.9,30.25,4.6,15.05,21.2,16.3,11.35,-9999,-9999,-9999,16.7,11.5,266,14.0664961636829
2014,9,41,"SEVILLA",17,95.05,7.21,87.84,0,0,0,17,7.21,87.84,178.25,1631,-9999,62.25,8.4,2,4.5,2,0,9,0,23.5,8,5.5,1.5,0.25,0,15.5,4,0,0,0.5,1,0,26.78,54.83,68,1014.63,1003,995.9,988.93,38.48,14.4,24.48,29.8,23.6,17.4,-9999,-9999,-9999,21.05,8.67,194.67,33.4876210979548
2014,9,42,"SORIA",3,0.2,0.06,0.14,2,0.06,0,1,0,0.14,119,-9999,52271,59,7.9,-9999,-9999,0,0,14,0,-9999,8,4,1,0,0,4,0,-9999,-9999,-9999,1,0,24.6,32.4,63,1013.4,903.9,894.7,886.1,33.3,3.5,18,25.1,18.2,11.3,-9999,-9999,-9999,15.7,8,165,17.1557562076749
2014,9,43,"TARRAGONA",4,0.28,0.02,0.26,2,0.02,0,2,0,0.26,226,765,45427.5,75,6.05,4,2,1,0,14,0,24,12,9,3.5,1,0,11.5,6.5,0,0,0,0.5,0,31.2,100.05,48,1014.75,1018.3,1007.45,999.4,34.1,12.95,21.5,28.9,23.95,19.05,-9999,-9999,-9999,23.1,7.33,178.5,20.7942238267148
2014,9,44,"TERUEL",16,1.07,0.41,0.66,15,0.41,0.01,1,0,0.65,141.75,840,51229,58,7.7,-9999,-9999,2,0,11,0,-9999,10.33,7,2,0.33,0,10.5,5,0,0,0,1.67,0,33.53,62.97,61.5,1014.37,939.87,930.5,922.3,34.68,7.85,18.6,27.88,21.13,14.3,-9999,-9999,-9999,17.43,5.5,160.67,19.7183098591549
2014,9,45,"TOLEDO",32,119.01,13.52,105.49,5,3.02,8,27,10.5,97.49,129.5,1372,55498,52.25,9.05,-9999,-9999,2,2,11,0,-9999,11,8,2.5,0.25,0,9.5,6,0,0,0,3,0,22.28,63.23,72.5,1013.67,956.93,950.23,943.28,38.25,10.6,20.75,27.65,21.5,15.35,-9999,-9999,-9999,20.4,7.75,188.5,27.8380756820182
2014,9,46,"VALENCIA",24,87.44,41.56,45.88,15,41.36,42.34,9,0.2,3.54,187.6,1047,52624,62,7.93,7,3,0.5,0,9,0,20,9,5.43,2,0.14,0,17.17,4,0,0,0,1.17,0,21.29,52.1,63.25,1013.97,990.53,980.1,972.17,37.07,15.43,23.07,29.82,24.7,19.52,-9999,-9999,-9999,23.18,7.5,158.33,25.8763388510224
2014,9,47,"VALLADOLID",14,15.6,6.16,9.44,5,1.77,0,9,4.39,9.44,134,1497.5,56166,60.67,8.35,2,5,1.5,0,12.5,0,23,12,6.67,2,0,0,5.33,9,0,0,1.5,1.5,0,21.7,55.97,67,1011.17,934.67,925.17,914.6,35.6,6.53,19.97,26.1,19.3,12.47,22.65,23.05,22.7,17.97,7.67,129.5,15.8082408874802
2014,9,48,"VIZCAYA",8,11.8,2.95,8.85,1,0.8,0,7,2.15,8.85,163.5,-9999,46698,67,5.6,7,3,2,0,9,0,20,8.75,4.25,0.5,0,0,8,5,0,0,0,1.33,0,13.48,27.45,45,1013.2,1011.05,998.95,985,33.25,10.1,20,27.3,21.15,14.95,-9999,-9999,-9999,19.75,7.75,168,15.981308411215
2014,9,49,"ZAMORA",23,44.59,2.93,41.66,6,1.51,10.26,17,1.42,31.4,127.67,944,-9999,60.33,7.73,-9999,-9999,0,0,11,0,-9999,13,9,1.5,0,0,4.67,0,-9999,-9999,-9999,1.67,0,20.3,65.3,62,1014.9,941.03,931.03,920.03,35.03,5.57,20.2,25.47,18.73,11.97,-9999,-9999,-9999,17.47,6.67,144,26.7605633802817
2014,9,50,"ZARAGOZA",11,2.27,0.03,2.24,5,0.03,0.02,6,0,2.22,156,2067.5,-9999,58.67,8.05,3,5.5,0,0,9,0,21.5,7.5,5.25,1.25,0,0,13.75,4.5,0,0,0,1,0,19,36.4,64,1013.7,968.25,958.18,949.28,35.1,8.03,19.53,28.75,22.1,15.43,28.9,29.3,26.8,19.23,8,196,19.1289852052511
2014,10,1,"ALAVA",2,3.8,3.8,0,0,0,0,2,3.8,0,134,1052.5,34489,74,6.5,9,3,3,0,10,0,19,7.5,4.5,0,0,0.5,0,1,0,0,2,3,0,6.45,15.95,59.5,1017.3,971.75,958.3,943.9,28.4,0.45,17.55,23,16,8.95,17.4,17,16.9,16.7,9,191,16.6358595194085
2014,10,2,"ALBACETE",4,4.04,1,3.04,0,0,0,4,1,3.04,113.33,1965,44745,57.67,8.8,2,7,0.5,0,5.5,0,22,5.33,3.33,0,0,0,1.33,0,0,0,0,1,0,6.33,11.1,79,1017.47,940.03,932.47,922.1,30.3,7,14.9,24.7,18,11.23,-9999,-9999,-9999,14.83,6.33,257,27.3212379935966
2014,10,3,"ALICANTE",2,0.02,0.02,0,1,0.01,0,1,0.01,0,158.25,870,45035,65.5,7.7,1,10,0,0,5.5,0,20,6.75,3.75,0.25,0,0,1.5,2.5,0,0,0,0,0,5.08,11.4,68.67,1017.47,1020.2,1012.43,1002.27,32.03,10.28,21.4,26.45,20.4,14.23,-9999,-9999,-9999,18.75,7.25,164.5,24.9100314889789
2014,10,4,"ALMERIA",10,3.49,0.7,2.79,0,0,0,10,0.7,2.79,159.4,1373,47155,72.33,8.2,0,8,2,0,4,0,23,4.4,1.8,0.4,0,0,1.6,0,0,0,1,4,0,6.24,10,73.5,1015.48,995.9,988.26,979.28,31,12.16,20.52,25.64,20.9,16.12,-9999,-9999,-9999,20.7,9.6,259.33,35.6941309255079
2014,10,5,"AVILA",2,1.58,0,1.58,0,0,0,2,0,1.58,107,971,-9999,62.67,7.8,-9999,-9999,0,0,6,0,-9999,7,5.67,3.67,1,0,1.67,1,0,0,0,0.33,0,33.9,94.77,70,1016.6,901.6,891.2,878.1,27.1,4.63,12.4,21.53,15.63,9.67,15,14.6,-9999,13.77,6.33,142.33,25.2348993288591
2014,10,6,"BADAJOZ",8,24.9,0.03,24.87,0,0,0,8,0.03,24.87,146,858,-9999,65.2,7.58,8,7,1,0,8,0,16,7.4,5.8,3.2,0.8,0,4.4,2,0,0,0,2.2,0,31.12,86.7,68,1016.4,981.68,971.65,960.83,30.98,9.8,18.04,26.02,19.94,13.84,20.6,20.3,21,18.3,8.5,189.4,31.5425699026076
2014,10,7,"ILLES BALEARS",15,10.74,0.47,10.27,1,0,0.01,14,0.47,10.26,177.44,1160.5,43587.67,72.5,7.77,1.33,4,1,0,7.5,0,25.67,4.13,1.75,0.5,0,0,1.57,2,0,0,0,1,0,10.99,15.93,69.67,1017.32,1021.58,1014.02,1003.83,30.94,11.16,21.8,26.03,20.99,15.87,-9999,-9999,-9999,21.01,10.44,196.29,18.8845567045262
2014,10,8,"BARCELONA",4,0.43,0.17,0.26,0,0,0,4,0.17,0.26,168.17,1103,41257.5,74.4,7.03,1.5,2.5,2,0,5,0,27,3.5,2,0.33,0,0,0.33,2,0,0,0,0.17,0,8.38,12.27,63,1016.83,998.4,989.63,979.6,28.32,11.27,20.33,24.48,19.75,15,17.9,18.2,-9999,18.1,8.33,173.6,19.4978899935627
2014,10,9,"BURGOS",12,10.76,0.19,10.57,0,0,0,12,0.19,10.57,114,946,-9999,67.67,5.2,7,5,5,0,11,0,19,10.67,5.67,1.67,0.33,0,0,1,0,0,2,2.33,0,17.37,46.6,48,1016.75,933.55,921.7,908.3,26.43,2.27,13.87,21.63,15.27,8.83,16.1,16.7,16.5,14.5,8,182.67,18.7569367369589
2014,10,10,"CACERES",16,51.04,0.14,50.9,0,0,0,16,0.14,50.9,142.75,1050,40982,67.25,7.2,11,4,0,0,10,0,16,7.83,6.17,3.33,0.67,0,0,0,0,0,0,0.67,0,33.8,89.12,65.5,1016.5,988.4,978.4,966.95,28.28,9.55,16.48,23.95,18.8,13.58,19.9,19.7,20,17.33,7,170.33,27.2968667020712
2014,10,11,"CADIZ",5,4.13,0,4.13,0,0,0,5,0,4.13,172,1565.5,43622.5,69.29,7.9,3,3,2.33,0,6,0,25,5.43,3.71,2,0.29,0,3.86,1,0,0,2,7.14,0.14,24.81,48.83,70.5,1016.54,1002,993.98,985,31.7,13.16,20.09,25.41,21.07,16.71,-9999,-9999,-9999,21.14,13.71,324.86,42.3223570190641
2014,10,12,"CASTELLON",1,0.01,0,0.01,0,0,0,1,0,0.01,124.25,-9999,-9999,61.5,8.1,-9999,-9999,0,0,4,0,-9999,4.75,1,0,0,0,0.5,1,-9999,-9999,-9999,1.33,0,1.28,3.18,72.5,1016.95,960.15,951.6,941.3,28.75,8.7,15.85,23.03,17.73,12.38,-9999,-9999,-9999,15.4,8,179,24.5987438939288
2014,10,13,"CIUDAD REAL",7,2.34,0.41,1.93,0,0,0,7,0.41,1.93,103.75,724,43111,50.5,7.77,-9999,-9999,3,0,7,0,-9999,5.5,4.5,1.5,0,0,1.5,1,0,0,2,0.75,0,13.53,34.88,69.33,1016.73,950.77,941.67,930.77,30.53,8.28,16.18,24.95,18.5,12.03,-9999,-9999,-9999,16.6,7.5,170.75,33.375052148519
2014,10,14,"CORDOBA",1,0.94,0,0.94,0,0,0,1,0,0.94,128,1460,42334,58.25,7.6,1,8,1,0,6,0,22,5.67,4.67,2,0.33,0,3.25,0,0,0,0,1.75,0,28.07,57,68,1016.27,973.5,964.07,953.33,31.13,8.83,17.18,25.43,19.65,13.83,-9999,-9999,-9999,18.7,7.75,180.75,33.8829787234043
